# time(1) RNAp_RNA(2) RNAp_DNA(3) DNAp_RNA(4) DNAp_DNA(5) para_RNA(6) para_DNA(7) RNAp_RNArecog(8) RNAp_DNArecog(9) RNAp_fold(10) DNAp_RNArecog(11) DNAp_DNArecog(12) DNAp_fold(13) para_fold(14) vesicle_pop(15) mean_vol(16) mean_target_vol(17) mean_repli_density(18)
2381000 34719 12528 13055 46278 34287 5464 0.379933 0.348241 0 0.0501733 0.964778 0 0 0 0 0 0 
2382000 28762 12601 13494 47863 30936 5693 0.357463 0.388035 0 0.0536796 0.966372 0 0 0 0 0 0 
2383000 33953 11741 13284 48776 29367 5605 0.388062 0.327214 0 0.0578203 0.963524 0 0 0 0 0 0 
2384000 33152 10579 11731 43059 34670 5162 0.393701 0.306295 0 0.0567596 0.965775 0 0 0 0 0 0 
2385000 28981 11984 13507 45739 33047 5653 0.345557 0.388541 0 0.0569681 0.969024 0 0 0 0 0 0 
2386000 33646 12452 12700 46044 30561 5216 0.379502 0.341519 0 0.0600996 0.969729 0 0 0 0 0 0 
2387000 31935 13063 14016 49025 34912 5612 0.364167 0.368316 0 0.0564152 0.968099 0 0 0 0 0 0 
2388000 30288 13020 13651 49509 30430 6431 0.370105 0.365045 0 0.0579759 0.967973 0 0 0 0 0 0 
2389000 34129 12923 14481 46783 30020 5858 0.378404 0.361511 0 0.0569518 0.969292 0 0 0 0 0 0 
2390000 28397 13408 13956 52160 27675 6891 0.349052 0.391923 0 0.0543728 0.970378 0 0 0 0 0 0 
2391000 28280 14231 15236 53024 25794 7246 0.342294 0.420266 0 0.0542141 0.972275 0 0 0 0 0 0 
2392000 31350 15224 16055 54952 25823 7013 0.338692 0.417149 0 0.0536407 0.970418 0 0 0 0 0 0 
2393000 32355 12861 13903 49625 30491 5893 0.37379 0.34882 0 0.0543077 0.971773 0 0 0 0 0 0 
2394000 30494 12588 13459 48518 28229 5665 0.366035 0.362296 0 0.0575392 0.971875 0 0 0 0 0 0 
2395000 32208 11887 12497 43322 34502 6191 0.380504 0.33382 0 0.0574908 0.970981 0 0 0 0 0 0 
2396000 25043 12667 12769 46524 27078 6657 0.336243 0.421911 0 0.0566708 0.969158 0 0 0 0 0 0 
2397000 28275 13461 14332 51572 24913 6509 0.342055 0.403058 0 0.0555572 0.965701 0 0 0 0 0 0 
2398000 28587 11547 12567 44478 29238 5709 0.361473 0.362843 0 0.050902 0.962977 0 0 0 0 0 0 
2399000 24870 11137 11235 42710 30251 5374 0.356463 0.370985 0 0.0518542 0.963958 0 0 0 0 0 0 
2400000 31451 12988 13716 49273 31024 5996 0.369315 0.36139 0 0.0521278 0.964978 0 0 0 0 0 0 
2401000 34932 13709 13881 49063 28491 6006 0.367488 0.34767 0 0.0532405 0.96553 0 0 0 0 0 0 
2402000 34192 13610 13435 48014 31035 5819 0.37297 0.343239 0 0.0570996 0.966766 0 0 0 0 0 0 
2403000 30442 14597 15011 50874 26414 6775 0.34229 0.397219 0 0.0567865 0.968211 0 0 0 0 0 0 
2404000 32903 12580 12711 46305 28424 5887 0.370014 0.342666 0 0.0587519 0.967437 0 0 0 0 0 0 
2405000 35813 12973 13447 48257 28913 5295 0.389334 0.317675 0 0.0545747 0.966744 0 0 0 0 0 0 
2406000 33869 12050 12665 46241 30717 5829 0.392723 0.305601 0 0.0519913 0.967123 0 0 0 0 0 0 
2407000 29530 12164 12198 43836 32682 4945 0.372735 0.339481 0 0.0464749 0.965671 0 0 0 0 0 0 
2408000 31156 12237 12349 43968 32293 5567 0.385033 0.334379 0 0.0443302 0.966844 0 0 0 0 0 0 
2409000 29504 11331 11820 42814 32975 5293 0.394647 0.327858 0 0.0467809 0.966979 0 0 0 0 0 0 
2410000 33475 12275 12768 45146 33815 6142 0.398883 0.328246 0 0.0463119 0.967973 0 0 0 0 0 0 
2411000 36947 13115 13389 48189 31652 5914 0.400031 0.314316 0 0.0489485 0.96868 0 0 0 0 0 0 
2412000 30499 14213 14551 52447 28087 6244 0.356676 0.38896 0 0.0486067 0.969062 0 0 0 0 0 0 
2413000 31271 13339 13944 53115 24289 6085 0.368746 0.361179 0 0.0505725 0.970439 0 0 0 0 0 0 
2414000 38154 12287 12962 47112 32480 5034 0.4114 0.295538 0 0.0510589 0.970254 0 0 0 0 0 0 
2415000 35461 12931 12730 45227 32149 5330 0.401023 0.323106 0 0.0502839 0.970561 0 0 0 0 0 0 
2416000 26316 11179 11513 42962 32316 5520 0.385059 0.349923 0 0.0472825 0.970343 0 0 0 0 0 0 
2417000 29315 9407 9778 37398 34266 3806 0.395007 0.300503 0 0.0435491 0.971182 0 0 0 0 0 0 
2418000 37849 10551 11511 39119 39151 4613 0.40804 0.292135 0 0.0455677 0.970195 0 0 0 0 0 0 
2419000 30344 10864 11376 41628 31558 4898 0.385879 0.320466 0 0.050309 0.968922 0 0 0 0 0 0 
2420000 33227 11844 11903 43671 31508 4567 0.388606 0.312722 0 0.0496222 0.97057 0 0 0 0 0 0 
2421000 38837 12669 12890 45635 31695 5919 0.400614 0.283675 0 0.0467743 0.970842 0 0 0 0 0 0 
2422000 29388 12827 12222 44032 31136 5992 0.355344 0.362575 0 0.0467216 0.972155 0 0 0 0 0 0 
2423000 29398 12259 12709 48100 27108 5757 0.361567 0.358941 0 0.0434172 0.970651 0 0 0 0 0 0 
2424000 29749 11678 13061 47714 27720 6503 0.371987 0.357736 0 0.0448375 0.96771 0 0 0 0 0 0 
2425000 33185 13216 13752 50859 26477 5168 0.362802 0.352646 0 0.0451846 0.969353 0 0 0 0 0 0 
2426000 29838 12399 13472 51138 23330 4636 0.358192 0.360012 0 0.0470581 0.96883 0 0 0 0 0 0 
2427000 35571 13286 14383 49425 30842 5733 0.377877 0.341569 0 0.0478631 0.968589 0 0 0 0 0 0 
2428000 34573 12573 13423 49798 27393 5977 0.387081 0.318897 0 0.0490578 0.96953 0 0 0 0 0 0 
2429000 34262 13066 14271 50688 29455 5067 0.381261 0.338364 0 0.0476939 0.968452 0 0 0 0 0 0 
2430000 33641 11355 12408 47147 31618 4469 0.383981 0.321143 0 0.0500479 0.969342 0 0 0 0 0 0 
2431000 35085 11859 13070 47514 31691 4715 0.393353 0.317414 0 0.0509036 0.968761 0 0 0 0 0 0 
2432000 30579 11870 12976 47448 31806 4526 0.386536 0.349889 0 0.0462484 0.970393 0 0 0 0 0 0 
2433000 32962 12175 13105 48319 31996 4648 0.391403 0.337423 0 0.0442725 0.971723 0 0 0 0 0 0 
2434000 30371 14225 15024 53533 30765 5822 0.357155 0.39873 0 0.0453231 0.970522 0 0 0 0 0 0 
2435000 27172 14476 14701 55292 22666 5408 0.347793 0.436411 0 0.0455453 0.971895 0 0 0 0 0 0 
2436000 33658 14796 15143 54479 27239 5823 0.37746 0.366491 0 0.0444035 0.971882 0 0 0 0 0 0 
2437000 34325 11532 12637 46399 28515 5569 0.409635 0.302706 0 0.0442448 0.971366 0 0 0 0 0 0 
2438000 42949 10616 12014 37661 40022 4118 0.440826 0.254143 0 0.046498 0.972369 0 0 0 0 0 0 
2439000 30731 11462 12069 41874 32533 5687 0.398085 0.341665 0 0.0464448 0.973502 0 0 0 0 0 0 
2440000 35465 11536 12388 42288 32956 5874 0.422714 0.308633 0 0.0453629 0.972986 0 0 0 0 0 0 
2441000 28216 11494 12439 45164 27659 6312 0.395241 0.348631 0 0.043058 0.972493 0 0 0 0 0 0 
2442000 36123 10830 12381 41069 34446 5286 0.426343 0.300113 0 0.0429801 0.971448 0 0 0 0 0 0 
2443000 33554 11052 11818 43183 38605 5596 0.412351 0.317995 0 0.0453426 0.971377 0 0 0 0 0 0 
2444000 33220 8916 9816 35615 36435 4368 0.434692 0.272089 0 0.0482934 0.971735 0 0 0 0 0 0 
2445000 33732 9346 10198 36078 39449 4263 0.439427 0.277457 0 0.0514084 0.970301 0 0 0 0 0 0 
2446000 26972 10394 10667 40853 34068 4881 0.41035 0.33379 0 0.0494672 0.969169 0 0 0 0 0 0 
2447000 31629 12627 13240 43897 33413 4998 0.406232 0.361965 0 0.0492 0.969468 0 0 0 0 0 0 
2448000 26689 15069 15022 53875 26546 6564 0.35884 0.446555 0 0.0504818 0.969184 0 0 0 0 0 0 
2449000 22855 14730 14519 53724 23079 7019 0.357246 0.47188 0 0.0521479 0.969832 0 0 0 0 0 0 
2450000 26805 13140 13655 53551 21510 7132 0.378133 0.409535 0 0.0543421 0.96909 0 0 0 0 0 0 
2451000 32286 12587 13424 48682 29973 6033 0.394901 0.348138 0 0.0543932 0.967667 0 0 0 0 0 0 
2452000 35839 12387 12405 45670 30862 4952 0.413682 0.309153 0 0.0550218 0.967005 0 0 0 0 0 0 
2453000 30125 15399 14892 52270 21529 5487 0.359496 0.410448 0 0.0550289 0.965545 0 0 0 0 0 0 
2454000 37740 14518 14775 52752 28052 5650 0.394434 0.334077 0 0.056811 0.965698 0 0 0 0 0 0 
2455000 36825 14351 14729 50957 31745 5671 0.395675 0.338803 0 0.0567445 0.963209 0 0 0 0 0 0 
2456000 29125 14472 14379 52869 25205 6717 0.375981 0.393618 0 0.0579963 0.965404 0 0 0 0 0 0 
2457000 39875 11378 12293 44537 29579 6715 0.428056 0.26677 0 0.0548536 0.965964 0 0 0 0 0 0 
2458000 33075 10646 11087 37290 31146 6138 0.414183 0.300285 0 0.0527963 0.965272 0 0 0 0 0 0 
2459000 37186 11833 12387 44131 30075 7142 0.415532 0.29559 0 0.0538563 0.9668 0 0 0 0 0 0 
2460000 30125 10701 11606 43540 30814 6593 0.409414 0.312785 0 0.0515377 0.96829 0 0 0 0 0 0 
2461000 34669 10573 11046 39806 35487 5410 0.409161 0.29298 0 0.0495884 0.970301 0 0 0 0 0 0 
2462000 30204 11506 12176 42081 34288 5660 0.376501 0.351558 0 0.0512879 0.968008 0 0 0 0 0 0 
2463000 34352 12420 12185 44955 29029 6518 0.388101 0.320986 0 0.0493557 0.9688 0 0 0 0 0 0 
2464000 33491 13579 13660 46859 29201 5692 0.374127 0.348914 0 0.0483644 0.968553 0 0 0 0 0 0 
2465000 28229 14400 13514 48092 27118 6530 0.347102 0.401588 0 0.0495633 0.970031 0 0 0 0 0 0 
2466000 29783 13646 13321 51811 25626 5774 0.372057 0.369778 0 0.0515359 0.970289 0 0 0 0 0 0 
2467000 35654 11927 12334 43839 30734 4726 0.404463 0.307568 0 0.0492309 0.968843 0 0 0 0 0 0 
2468000 28367 12920 13165 48475 28266 6254 0.378301 0.373504 0 0.0505868 0.970703 0 0 0 0 0 0 
2469000 30556 12577 12908 48500 29913 5342 0.393979 0.355419 0 0.0508597 0.970543 0 0 0 0 0 0 
2470000 30303 13432 13553 50814 25023 5430 0.395208 0.360769 0 0.053244 0.972462 0 0 0 0 0 0 
2471000 35070 12888 13891 48223 27032 5782 0.404201 0.334736 0 0.0526147 0.971957 0 0 0 0 0 0 
2472000 32216 13742 13873 49716 28899 5874 0.390693 0.358836 0 0.0527247 0.971392 0 0 0 0 0 0 
2473000 29902 12305 12853 46946 32209 6238 0.394853 0.353251 0 0.0528114 0.972854 0 0 0 0 0 0 
2474000 36219 10698 11321 41554 32647 5539 0.427288 0.279991 0 0.05421 0.973167 0 0 0 0 0 0 
2475000 33617 11876 12057 42661 36537 5146 0.40937 0.325764 0 0.0560827 0.973881 0 0 0 0 0 0 
2476000 28705 12800 13195 47437 28157 5681 0.382081 0.399832 0 0.055863 0.974374 0 0 0 0 0 0 
2477000 32859 12473 13510 49149 25753 5717 0.393756 0.340902 0 0.0530852 0.973242 0 0 0 0 0 0 
2478000 33931 13413 14356 52608 26029 4861 0.393246 0.346511 0 0.050236 0.974548 0 0 0 0 0 0 
2479000 35265 13122 13354 48388 29853 5525 0.408435 0.322936 0 0.0517068 0.973146 0 0 0 0 0 0 
2480000 35915 12907 13568 46315 31316 6522 0.416597 0.309243 0 0.0498476 0.971032 0 0 0 0 0 0 
2481000 33256 14642 14934 53364 29555 6292 0.383558 0.370429 0 0.0495919 0.97126 0 0 0 0 0 0 
2482000 29542 14393 14443 52741 24555 6256 0.367195 0.385321 0 0.0504586 0.971686 0 0 0 0 0 0 
2483000 32200 13249 14080 51121 27551 5980 0.379128 0.352905 0 0.0465519 0.970785 0 0 0 0 0 0 
2484000 34269 13387 13916 49722 28249 5933 0.388327 0.348311 0 0.048678 0.969511 0 0 0 0 0 0 
2485000 28379 13837 14223 53852 26512 5776 0.366605 0.380066 0 0.0472627 0.97 0 0 0 0 0 0 
2486000 27429 12888 13064 49241 25670 4296 0.359525 0.384864 0 0.0474171 0.969532 0 0 0 0 0 0 
2487000 28115 15298 14334 54916 24593 5406 0.339208 0.411765 0 0.0472013 0.971826 0 0 0 0 0 0 
2488000 34570 14692 14318 53150 27053 5203 0.364967 0.35317 0 0.0463886 0.972893 0 0 0 0 0 0 
2489000 29310 14966 14686 55734 25124 5745 0.345747 0.391171 0 0.0448818 0.972111 0 0 0 0 0 0 
2490000 33648 14600 14698 54853 26724 5784 0.372478 0.343429 0 0.0456042 0.971543 0 0 0 0 0 0 
2491000 29940 15758 15699 57139 25815 5761 0.334244 0.398335 0 0.0436137 0.971822 0 0 0 0 0 0 
2492000 29939 15566 15454 58564 22790 5864 0.34568 0.396118 0 0.0432062 0.973343 0 0 0 0 0 0 
2493000 32260 13481 14527 52311 26269 5385 0.372308 0.357382 0 0.0425814 0.973165 0 0 0 0 0 0 
2494000 28512 14485 14494 53099 25579 5824 0.355968 0.393483 0 0.0441284 0.972188 0 0 0 0 0 0 
2495000 36386 13955 14355 50233 29006 5978 0.374678 0.337387 0 0.0436328 0.972244 0 0 0 0 0 0 
2496000 33622 13914 14480 53461 27038 5830 0.37017 0.338395 0 0.0425317 0.970888 0 0 0 0 0 0 
2497000 30381 12894 13066 47921 28720 5261 0.355415 0.365756 0 0.0444351 0.969875 0 0 0 0 0 0 
2498000 32193 13079 13435 49556 28900 4790 0.362543 0.358243 0 0.0490052 0.971929 0 0 0 0 0 0 
2499000 36770 13767 14684 53664 28418 4552 0.374386 0.338154 0 0.0481642 0.972234 0 0 0 0 0 0 
2500000 28305 13610 13489 52023 26927 5113 0.344916 0.391039 0 0.0482606 0.972213 0 0 0 0 0 0 
2501000 35078 11800 13557 50641 30296 4626 0.392589 0.315043 0 0.0479074 0.973703 0 0 0 0 0 0 
2502000 35588 12569 13118 46881 33493 5364 0.384446 0.316488 0 0.0500858 0.973394 0 0 0 0 0 0 
2503000 34879 12707 13105 47784 31488 5777 0.383635 0.331569 0 0.0501931 0.970855 0 0 0 0 0 0 
2504000 31950 11651 12435 47530 29982 6001 0.388964 0.331237 0 0.0508343 0.969636 0 0 0 0 0 0 
2505000 37191 11453 13340 45848 34127 5711 0.413692 0.299383 0 0.0501905 0.969037 0 0 0 0 0 0 
2506000 28242 10949 12318 45318 31960 5201 0.380303 0.357904 0 0.0511279 0.96995 0 0 0 0 0 0 
2507000 30099 11701 13217 48745 31163 6183 0.367937 0.360586 0 0.0499817 0.97006 0 0 0 0 0 0 
2508000 32234 13436 14333 50959 29610 6070 0.35887 0.381597 0 0.0497314 0.968593 0 0 0 0 0 0 
2509000 32539 13057 14469 51742 26796 6703 0.381642 0.366473 0 0.0521493 0.968022 0 0 0 0 0 0 
2510000 27488 12892 14083 51587 26441 5489 0.360473 0.397057 0 0.0494315 0.967713 0 0 0 0 0 0 
2511000 43307 12592 14050 48289 34793 4543 0.40992 0.285686 0 0.0493919 0.964234 0 0 0 0 0 0 
2512000 29634 12764 13696 48450 32990 5816 0.36662 0.37409 0 0.0489515 0.964795 0 0 0 0 0 0 
2513000 29269 12041 13192 47929 24545 5879 0.371517 0.370481 0 0.0498726 0.966438 0 0 0 0 0 0 
2514000 31404 11698 13171 48411 33671 6009 0.390161 0.339623 0 0.0538304 0.966479 0 0 0 0 0 0 
2515000 35449 9694 11253 40712 38961 5489 0.439002 0.257948 0 0.0531614 0.963998 0 0 0 0 0 0 
2516000 30667 10772 11458 39268 29932 4875 0.379006 0.33653 0 0.0552673 0.965964 0 0 0 0 0 0 
2517000 39380 12765 14317 47493 32091 5478 0.395018 0.309209 0 0.0549268 0.96657 0 0 0 0 0 0 
2518000 35162 11436 12493 43644 31573 5804 0.394697 0.311216 0 0.058756 0.967078 0 0 0 0 0 0 
2519000 33047 12023 13264 47715 30088 6193 0.379346 0.335602 0 0.0542237 0.965903 0 0 0 0 0 0 
2520000 34943 12296 13255 46240 30051 6163 0.382362 0.321509 0 0.0550181 0.969454 0 0 0 0 0 0 
2521000 33860 12151 12990 46651 28914 6294 0.381269 0.340223 0 0.0526677 0.970024 0 0 0 0 0 0 
2522000 31248 12753 13106 44543 33458 5785 0.370898 0.364343 0 0.0548816 0.970025 0 0 0 0 0 0 
2523000 35202 11842 12771 44815 28852 5629 0.390837 0.33333 0 0.0531112 0.969775 0 0 0 0 0 0 
2524000 27464 12334 13439 48933 27993 5822 0.362579 0.382924 0 0.0525931 0.969663 0 0 0 0 0 0 
2525000 38191 12402 13856 49010 33663 5478 0.406175 0.313914 0 0.0531863 0.966688 0 0 0 0 0 0 
2526000 30418 10633 11980 44446 29033 4767 0.38937 0.333583 0 0.0534571 0.967283 0 0 0 0 0 0 
2527000 30457 13072 14672 50956 29665 5931 0.362523 0.386132 0 0.0522033 0.965578 0 0 0 0 0 0 
2528000 30869 12954 14263 52287 26391 6940 0.361658 0.383694 0 0.0496063 0.9677 0 0 0 0 0 0 
2529000 31363 12384 14112 52221 28481 6135 0.367782 0.363221 0 0.0505955 0.968525 0 0 0 0 0 0 
2530000 26267 12364 13231 49134 28667 5531 0.348101 0.412794 0 0.0503776 0.970025 0 0 0 0 0 0 
2531000 29878 15298 16579 58723 23966 6042 0.332806 0.436612 0 0.0534962 0.969396 0 0 0 0 0 0 
2532000 30681 14126 15606 58465 23369 6512 0.343731 0.395773 0 0.0518636 0.968411 0 0 0 0 0 0 
2533000 33954 12793 14986 53892 26391 5842 0.375604 0.34651 0 0.0510697 0.968018 0 0 0 0 0 0 
2534000 27039 13587 15179 54782 22924 6092 0.328685 0.423832 0 0.0515856 0.968419 0 0 0 0 0 0 
2535000 28845 14668 15410 56202 23130 6039 0.338899 0.41476 0 0.0558969 0.967247 0 0 0 0 0 0 
2536000 36635 13890 15534 55339 22690 6441 0.379246 0.33882 0 0.0518723 0.966963 0 0 0 0 0 0 
2537000 27817 12278 12746 49523 26519 6065 0.370687 0.350921 0 0.0507248 0.964889 0 0 0 0 0 0 
2538000 29597 12441 13707 48431 35477 5905 0.36803 0.362241 0 0.0465626 0.964536 0 0 0 0 0 0 
2539000 34082 10435 12388 43496 34850 6082 0.402175 0.299259 0 0.0503323 0.964979 0 0 0 0 0 0 
2540000 33897 10128 11261 38889 38340 6449 0.41097 0.291384 0 0.0527335 0.963535 0 0 0 0 0 0 
2541000 32095 9098 10787 36859 36690 6708 0.402271 0.297956 0 0.0566695 0.966704 0 0 0 0 0 0 
2542000 32664 7895 8695 31702 36404 5062 0.410633 0.270814 0 0.0550096 0.964538 0 0 0 0 0 0 
2543000 31357 8034 8569 31562 42463 4717 0.400827 0.275743 0 0.0535724 0.968883 0 0 0 0 0 0 
2544000 30910 8429 8708 30470 43363 4778 0.407762 0.279242 0 0.0520438 0.971347 0 0 0 0 0 0 
2545000 34779 8900 9674 33354 37951 4673 0.404481 0.280449 0 0.0493379 0.968868 0 0 0 0 0 0 
2546000 32035 9566 10158 37042 37369 4906 0.398867 0.300866 0 0.0503429 0.9701 0 0 0 0 0 0 
2547000 29052 11273 11913 43265 28552 4876 0.366128 0.36295 0 0.0519147 0.970084 0 0 0 0 0 0 
2548000 31470 11590 12053 45777 33820 5051 0.362323 0.350471 0 0.050358 0.968769 0 0 0 0 0 0 
2549000 30932 11087 12482 44112 29969 4185 0.377692 0.349102 0 0.0516643 0.965627 0 0 0 0 0 0 
2550000 28797 10222 10947 40190 34673 5095 0.377756 0.331664 0 0.0498205 0.961509 0 0 0 0 0 0 
2551000 33548 10491 12254 43483 33238 4860 0.399381 0.313431 0 0.0520423 0.962371 0 0 0 0 0 0 
2552000 36567 11078 11833 42850 35173 4651 0.395834 0.29709 0 0.0521923 0.963384 0 0 0 0 0 0 
2553000 30746 12448 12961 48238 29022 5827 0.360959 0.354747 0 0.0523371 0.966845 0 0 0 0 0 0 
2554000 33761 11736 12894 45573 32393 6029 0.387335 0.328751 0 0.0521429 0.967836 0 0 0 0 0 0 
2555000 32452 10936 12348 46629 29624 4957 0.383438 0.322802 0 0.0476297 0.970522 0 0 0 0 0 0 
2556000 40290 11172 12268 41503 31081 3643 0.387526 0.27939 0 0.0513516 0.968522 0 0 0 0 0 0 
2557000 28421 13741 14350 50906 27245 4583 0.331369 0.407814 0 0.0516767 0.969275 0 0 0 0 0 0 
2558000 27349 14287 14867 54395 24756 5467 0.31756 0.415101 0 0.0536495 0.968436 0 0 0 0 0 0 
2559000 24081 14443 15412 56654 21060 6867 0.290579 0.460937 0 0.0554855 0.968605 0 0 0 0 0 0 
2560000 27610 13988 14913 53727 24755 5754 0.320092 0.421645 0 0.056951 0.965633 0 0 0 0 0 0 
2561000 29143 13082 14233 53283 24863 6040 0.328759 0.404665 0 0.0566582 0.966828 0 0 0 0 0 0 
2562000 36186 12424 13680 49783 28837 5837 0.367688 0.321379 0 0.0551372 0.967093 0 0 0 0 0 0 
2563000 34134 9779 11710 45089 29926 5359 0.390164 0.284337 0 0.0534569 0.969537 0 0 0 0 0 0 
2564000 28248 11344 12211 45989 31064 5354 0.340996 0.361991 0 0.0477459 0.974088 0 0 0 0 0 0 
2565000 37688 12373 13918 48832 31266 5379 0.352732 0.335285 0 0.0467118 0.97378 0 0 0 0 0 0 
2566000 29548 14330 15628 55214 27785 5308 0.312322 0.42844 0 0.049112 0.973518 0 0 0 0 0 0 
2567000 29345 14079 15598 56985 19617 5179 0.320172 0.427289 0 0.0487965 0.972874 0 0 0 0 0 0 
2568000 30286 14987 16832 59391 23518 5765 0.325416 0.423904 0 0.0505178 0.97214 0 0 0 0 0 0 
2569000 31714 13066 14865 55851 23686 6064 0.352029 0.377513 0 0.0494022 0.972225 0 0 0 0 0 0 
2570000 35420 12003 13639 50357 26750 5626 0.371153 0.323328 0 0.0487101 0.970026 0 0 0 0 0 0 
2571000 38131 11458 13776 48377 27984 6470 0.388491 0.311312 0 0.0489227 0.967659 0 0 0 0 0 0 
2572000 34987 11415 13513 48023 26896 6611 0.389393 0.333061 0 0.0494128 0.967658 0 0 0 0 0 0 
2573000 27237 11146 12653 46297 31564 6944 0.380016 0.35898 0 0.0493763 0.969031 0 0 0 0 0 0 
2574000 31811 9452 11125 41781 31595 5507 0.402366 0.297147 0 0.0547651 0.969905 0 0 0 0 0 0 
2575000 38285 9416 11127 37293 40272 5686 0.412983 0.261401 0 0.0582888 0.970463 0 0 0 0 0 0 
2576000 32813 10247 11611 41348 34752 6481 0.386874 0.316112 0 0.0588372 0.969395 0 0 0 0 0 0 
2577000 33065 11747 13290 47309 30125 6443 0.376011 0.344607 0 0.0527971 0.96734 0 0 0 0 0 0 
2578000 39117 11553 13620 46784 30788 6122 0.397828 0.297054 0 0.0546891 0.966862 0 0 0 0 0 0 
2579000 36706 12751 13978 48027 34581 6231 0.381907 0.327293 0 0.0571229 0.966412 0 0 0 0 0 0 
2580000 26456 11481 12911 47567 28755 6578 0.355208 0.399352 0 0.0538238 0.965875 0 0 0 0 0 0 
2581000 30577 10263 11947 43816 28893 5643 0.392204 0.337462 0 0.0527039 0.96832 0 0 0 0 0 0 
2582000 42234 9678 11672 37798 41862 4686 0.431069 0.246155 0 0.0564067 0.970046 0 0 0 0 0 0 
2583000 33714 8976 9527 34185 38080 4986 0.425492 0.269669 0 0.0598173 0.970416 0 0 0 0 0 0 
2584000 33111 9610 10452 37412 40811 4352 0.417147 0.290648 0 0.0598289 0.970173 0 0 0 0 0 0 
2585000 36466 9134 10062 37129 37084 4660 0.416877 0.267732 0 0.0589826 0.971506 0 0 0 0 0 0 
2586000 37706 9223 10485 36491 38750 5433 0.426556 0.258052 0 0.0586839 0.971069 0 0 0 0 0 0 
2587000 34848 9064 10079 36375 39607 5157 0.421469 0.269121 0 0.0587569 0.968788 0 0 0 0 0 0 
2588000 30159 10372 11235 39949 33225 5472 0.394325 0.324891 0 0.0544898 0.968283 0 0 0 0 0 0 
2589000 34194 8845 10652 35559 40040 5048 0.412606 0.268004 0 0.0525207 0.967769 0 0 0 0 0 0 
2590000 36586 8232 9975 34459 39005 4921 0.419204 0.259157 0 0.0548952 0.970002 0 0 0 0 0 0 
2591000 31078 10213 11069 40075 34248 4817 0.373776 0.331639 0 0.0536482 0.9714 0 0 0 0 0 0 
2592000 32972 10145 11224 41366 36098 5520 0.384596 0.311489 0 0.0552539 0.967554 0 0 0 0 0 0 
2593000 35436 10375 12312 42144 35833 4456 0.388758 0.313918 0 0.0593123 0.967691 0 0 0 0 0 0 
2594000 32965 10693 12594 43838 31264 5731 0.38831 0.332939 0 0.0554079 0.969228 0 0 0 0 0 0 
2595000 29103 11130 12293 45030 32837 5779 0.372891 0.3502 0 0.0571442 0.96755 0 0 0 0 0 0 
2596000 30153 10869 11798 42219 30985 6067 0.372772 0.346142 0 0.0557238 0.967116 0 0 0 0 0 0 
2597000 25967 12943 14236 51513 28178 6156 0.336751 0.437398 0 0.0545661 0.965647 0 0 0 0 0 0 
2598000 31982 13214 14633 51672 25664 5740 0.362462 0.386362 0 0.0533046 0.968992 0 0 0 0 0 0 
2599000 37303 12864 14511 51218 25065 6624 0.386301 0.336862 0 0.0542762 0.968724 0 0 0 0 0 0 
2600000 29026 12307 14264 50115 28016 6385 0.382147 0.379267 0 0.0530278 0.969234 0 0 0 0 0 0 
2601000 30160 12767 14210 51438 27816 5924 0.369002 0.383624 0 0.0526787 0.971018 0 0 0 0 0 0 
2602000 30423 11852 13148 48554 25368 6056 0.387125 0.353818 0 0.0558648 0.970536 0 0 0 0 0 0 
2603000 38879 11935 13453 45973 30526 6243 0.407591 0.310642 0 0.0553934 0.971133 0 0 0 0 0 0 
2604000 29943 11986 13088 48668 30444 5762 0.391496 0.364067 0 0.0503162 0.970462 0 0 0 0 0 0 
2605000 34131 12237 14078 48643 31104 6719 0.403534 0.345903 0 0.0496853 0.972277 0 0 0 0 0 0 
2606000 26998 11076 12580 46899 30711 5605 0.382627 0.388297 0 0.0499236 0.970656 0 0 0 0 0 0 
2607000 28153 11449 12840 46726 32923 5815 0.384276 0.384426 0 0.0498353 0.969807 0 0 0 0 0 0 
2608000 28870 10958 12762 47720 29140 5720 0.402893 0.371451 0 0.0544521 0.969156 0 0 0 0 0 0 
2609000 25568 10648 12043 44521 29577 5039 0.373412 0.398372 0 0.0517693 0.969518 0 0 0 0 0 0 
2610000 28310 12040 13224 50132 26952 4218 0.372256 0.394896 0 0.0523036 0.970111 0 0 0 0 0 0 
2611000 33522 12364 14216 50077 27528 4503 0.3921 0.369252 0 0.052188 0.969299 0 0 0 0 0 0 
2612000 25543 11288 12479 47543 23948 4221 0.356599 0.407643 0 0.0495778 0.969776 0 0 0 0 0 0 
2613000 32320 12352 13119 47369 27820 4073 0.373567 0.362376 0 0.0475538 0.97015 0 0 0 0 0 0 
2614000 28903 12031 13324 49730 27977 4323 0.373653 0.381201 0 0.0511837 0.969377 0 0 0 0 0 0 
2615000 29216 13239 13627 50523 29202 4882 0.352236 0.394672 0 0.0531567 0.970391 0 0 0 0 0 0 
2616000 30323 13804 14730 53467 27073 4956 0.346631 0.404478 0 0.0526902 0.969049 0 0 0 0 0 0 
2617000 29295 13522 15308 56743 23374 5372 0.34639 0.413854 0 0.0532341 0.969911 0 0 0 0 0 0 
2618000 27584 15358 16138 59739 21617 6028 0.328983 0.445709 0 0.0555105 0.969749 0 0 0 0 0 0 
